,Unnamed: 0,Unnamed: 0.1,est,se
74,74,74,SwitchDR,1.8410226188732585e-06
75,75,75,MIPS,3.2459667731042264e-08
76,76,76,MIPS (w/ SLOPE),1.5154425615332636e-06
77,77,77,Learned MIPS OneHot,9.094453805859674e-07
78,78,78,Learned MIPS FineTune,7.339300470214003e-07
79,79,79,Learned MIPS Combined,8.551701352565623e-07
80,80,80,IPS,1.941389806415912e-06
81,81,81,DR,1.931499880919189e-06
82,82,82,DM,5.195068176062361e-06
83,83,83,SNIPS,2.1435770138381303e-06
84,84,84,SwitchDR,1.921749355415971e-06
85,85,85,MIPS,1.6884395499630195e-06
86,86,86,MIPS (w/ SLOPE),9.193726650011676e-07
87,87,87,Learned MIPS OneHot,9.095700220553e-07
88,88,88,Learned MIPS FineTune,1.975589529029413e-06
89,89,89,Learned MIPS Combined,1.190887766059581e-06
90,90,90,IPS,3.1658147209565406e-06
91,91,91,DR,3.168559003385248e-06
92,92,92,DM,1.6526221088266303e-05
93,93,93,SNIPS,3.1680152354239822e-06
94,94,94,SwitchDR,3.168559003385248e-06
95,95,95,MIPS,3.994536670705805e-06
96,96,96,MIPS (w/ SLOPE),3.178703521823441e-06
97,97,97,Learned MIPS OneHot,3.873800295901493e-06
98,98,98,Learned MIPS FineTune,3.272056833961061e-06
99,99,99,Learned MIPS Combined,3.987777639987901e-06
100,100,100,IPS,4.84969210648572e-06
101,101,101,DR,4.733821338159399e-06
102,102,102,DM,1.446444770181378e-06
103,103,103,SNIPS,4.733270875662519e-06
104,104,104,SwitchDR,4.52559674746472e-06
105,105,105,MIPS,5.01263652482231e-06
106,106,106,MIPS (w/ SLOPE),2.421938079994893e-06
107,107,107,Learned MIPS OneHot,2.621930859600849e-06
108,108,108,Learned MIPS FineTune,3.849710756122105e-06
109,109,109,Learned MIPS Combined,2.732964632577813e-06
110,110,110,IPS,2.3391672892126936e-06
111,111,111,DR,3.666927150204664e-06
112,112,112,DM,7.965751260083239e-07
113,113,113,SNIPS,2.304803375188722e-06
114,114,114,SwitchDR,6.733359593601724e-07
115,115,115,MIPS,1.6656911161390345e-06
116,116,116,MIPS (w/ SLOPE),1.9557718340521227e-06
117,117,117,Learned MIPS OneHot,2.1265462161977943e-06
118,118,118,Learned MIPS FineTune,2.0117529698974974e-06
119,119,119,Learned MIPS Combined,2.2164434306534726e-06
120,120,120,IPS,1.1322186821480907e-06
121,121,121,DR,1.3641703009108849e-06
122,122,122,DM,3.22047393563598e-05
123,123,123,SNIPS,1.2640273110946845e-06
124,124,124,SwitchDR,8.413077999308502e-07
125,125,125,MIPS,1.3504705828549091e-06
126,126,126,MIPS (w/ SLOPE),1.509944178109207e-06
127,127,127,Learned MIPS OneHot,1.069533289605447e-06
128,128,128,Learned MIPS FineTune,1.046524230955005e-06
129,129,129,Learned MIPS Combined,1.239432872222684e-06
130,130,130,IPS,6.44888578663392e-06
131,131,131,DR,6.419595644513981e-06
132,132,132,DM,2.375004884856327e-05
133,133,133,SNIPS,6.442910537039921e-06
134,134,134,SwitchDR,9.209900175874289e-06
135,135,135,MIPS,7.396848541338943e-06
136,136,136,MIPS (w/ SLOPE),3.849674058790404e-06
137,137,137,Learned MIPS OneHot,3.6425183364456256e-06
138,138,138,Learned MIPS FineTune,4.593514225048246e-06
139,139,139,Learned MIPS Combined,4.103817775131044e-06
140,140,140,IPS,1.818035991398185e-06
141,141,141,DR,3.236601363542615e-06
142,142,142,DM,7.502157743827224e-06
143,143,143,SNIPS,1.932858685854317e-06
144,144,144,SwitchDR,1.1074710489087363e-06
145,145,145,MIPS,2.80508751522596e-06
146,146,146,MIPS (w/ SLOPE),2.959820797623852e-06
147,147,147,Learned MIPS OneHot,3.178489872322488e-06
148,148,148,Learned MIPS FineTune,3.876389147756796e-06
149,149,149,Learned MIPS Combined,4.1419108688263485e-06
150,150,150,IPS,6.524763438089465e-06
151,151,151,DR,6.973343537107158e-06
152,152,152,DM,2.752919766134465e-05
153,153,153,SNIPS,6.7211658364259545e-06
154,154,154,SwitchDR,4.022616434145401e-06
155,155,155,MIPS,6.704631791374239e-06
156,156,156,MIPS (w/ SLOPE),4.013253108920239e-06
157,157,157,Learned MIPS OneHot,3.908243118907187e-06
158,158,158,Learned MIPS FineTune,4.329445776229069e-06
159,159,159,Learned MIPS Combined,4.080159754264431e-06
160,160,160,IPS,2.1051736339267927e-06
161,161,161,DR,1.6685725629707165e-06
162,162,162,DM,7.186975097719327e-05
163,163,163,SNIPS,2.133927249405461e-06
164,164,164,SwitchDR,4.761655710515173e-06
165,165,165,MIPS,2.4486824974079208e-06
166,166,166,MIPS (w/ SLOPE),4.518938619031293e-06
167,167,167,Learned MIPS OneHot,3.2725694198454646e-06
168,168,168,Learned MIPS FineTune,4.2196815435529584e-06
169,169,169,Learned MIPS Combined,3.080732129544283e-06
170,170,170,IPS,2.0335947870315708e-06
171,171,171,DR,4.893392557980127e-06
172,172,172,DM,3.3265632729395046e-06
173,173,173,SNIPS,2.193403712930504e-06
174,174,174,SwitchDR,6.99217850794477e-07
175,175,175,MIPS,2.76441075296346e-06
176,176,176,MIPS (w/ SLOPE),2.039921134080789e-06
177,177,177,Learned MIPS OneHot,2.300968198674082e-06
178,178,178,Learned MIPS FineTune,2.242143653981471e-06
179,179,179,Learned MIPS Combined,1.745704401176896e-06
180,180,180,IPS,2.3085813734866326e-06
181,181,181,DR,4.225691326863875e-06
182,182,182,DM,9.447720718660163e-06
183,183,183,SNIPS,2.2899467031249738e-06
184,184,184,SwitchDR,1.446601553139264e-06
185,185,185,MIPS,1.6340021289993414e-06
186,186,186,MIPS (w/ SLOPE),2.806304584057415e-06
187,187,187,Learned MIPS OneHot,2.8057272181415938e-06
188,188,188,Learned MIPS FineTune,1.4857230569568828e-06
189,189,189,Learned MIPS Combined,2.8690542776052265e-06
190,190,190,IPS,7.607499817207956e-06
191,191,191,DR,7.592854824837942e-06
192,192,192,DM,4.211700142233012e-05
193,193,193,SNIPS,7.445738664274583e-06
194,194,194,SwitchDR,1.4798161773891788e-05
195,195,195,MIPS,6.408612244249826e-06
196,196,196,MIPS (w/ SLOPE),4.903575203575161e-06
197,197,197,Learned MIPS OneHot,4.633788015048607e-06
198,198,198,Learned MIPS FineTune,3.556442981294127e-06
199,199,199,Learned MIPS Combined,4.575845443324799e-06
200,200,200,IPS,7.531257408608047e-06
201,201,201,DR,6.815850262886743e-06
202,202,202,DM,2.665040959379405e-06
203,203,203,SNIPS,7.676946172270759e-06
204,204,204,SwitchDR,6.815850262886743e-06
205,205,205,MIPS,7.553948195338799e-06
206,206,206,MIPS (w/ SLOPE),5.481580201305059e-06
207,207,207,Learned MIPS OneHot,3.1144274151192133e-06
208,208,208,Learned MIPS FineTune,4.131074839472545e-06
209,209,209,Learned MIPS Combined,3.023707875440185e-06
210,210,210,IPS,5.1075712972429295e-06
211,211,211,DR,4.841901980009678e-06
212,212,212,DM,5.208233197191554e-07
213,213,213,SNIPS,4.846644327474349e-06
214,214,214,SwitchDR,9.26817727901476e-06
215,215,215,MIPS,4.986682842626012e-06
216,216,216,MIPS (w/ SLOPE),3.95668615172689e-06
217,217,217,Learned MIPS OneHot,2.9570139683588697e-06
218,218,218,Learned MIPS FineTune,3.116476733170533e-06
219,219,219,Learned MIPS Combined,2.929892571632749e-06
220,220,220,IPS,2.226427017872256e-06
221,221,221,DR,1.675179518338166e-06
222,222,222,DM,1.0180316281035163e-06
223,223,223,SNIPS,2.215040120808389e-06
224,224,224,SwitchDR,2.516090089168423e-06
225,225,225,MIPS,1.773428356193635e-06
226,226,226,MIPS (w/ SLOPE),1.5161066509454965e-06
227,227,227,Learned MIPS OneHot,9.826054106502543e-07
228,228,228,Learned MIPS FineTune,1.8266507513692928e-06
229,229,229,Learned MIPS Combined,1.1118153682794982e-06
230,230,230,IPS,3.983288091347337e-06
231,231,231,DR,5.073092684446792e-06
232,232,232,DM,2.292517877170087e-05
233,233,233,SNIPS,4.073198643855691e-06
234,234,234,SwitchDR,5.073092684446792e-06
235,235,235,MIPS,4.081324381363582e-06
236,236,236,MIPS (w/ SLOPE),2.499628377728089e-06
237,237,237,Learned MIPS OneHot,1.3284024098549514e-06
238,238,238,Learned MIPS FineTune,1.982948195926696e-06
239,239,239,Learned MIPS Combined,1.5390157725344647e-06
240,240,240,IPS,3.1556312439863528e-06
241,241,241,DR,2.616163995539387e-06
242,242,242,DM,9.945309129902115e-06
243,243,243,SNIPS,3.234534630457086e-06
244,244,244,SwitchDR,9.84960732846776e-07
245,245,245,MIPS,2.969956765530162e-06
246,246,246,MIPS (w/ SLOPE),1.2675096948602436e-06
247,247,247,Learned MIPS OneHot,1.953792996666317e-06
248,248,248,Learned MIPS FineTune,2.2985603848269826e-06
249,249,249,Learned MIPS Combined,2.8099071825671737e-06
250,250,250,IPS,1.0037027208516393e-06
251,251,251,DR,1.097966083645881e-06
252,252,252,DM,3.628393181494032e-06
253,253,253,SNIPS,1.0269277547257151e-06
254,254,254,SwitchDR,4.947241464426934e-06
255,255,255,MIPS,1.2827947641342135e-06
256,256,256,MIPS (w/ SLOPE),1.9019581746661792e-06
257,257,257,Learned MIPS OneHot,2.0430866282957705e-06
258,258,258,Learned MIPS FineTune,2.357776767143316e-06
259,259,259,Learned MIPS Combined,2.2394362800332863e-06
260,260,260,IPS,3.6809095012241912e-06
261,261,261,DR,3.6847524828623232e-06
262,262,262,DM,3.57535248903659e-05
263,263,263,SNIPS,3.741594718694361e-06
264,264,264,SwitchDR,3.6847524828623232e-06
265,265,265,MIPS,3.707816380835672e-06
266,266,266,MIPS (w/ SLOPE),2.534218772819962e-06
267,267,267,Learned MIPS OneHot,2.691894608585793e-06
268,268,268,Learned MIPS FineTune,2.73399345255565e-06
269,269,269,Learned MIPS Combined,3.4102300355953754e-06
270,270,270,IPS,4.621303171720238e-06
271,271,271,DR,4.384468289541178e-06
272,272,272,DM,1.1385072956513738e-05
273,273,273,SNIPS,4.343248666243744e-06
274,274,274,SwitchDR,9.34255940124156e-06
275,275,275,MIPS,4.850579512175922e-06
276,276,276,MIPS (w/ SLOPE),4.2550076218181656e-06
277,277,277,Learned MIPS OneHot,3.739353642219777e-06
278,278,278,Learned MIPS FineTune,3.879791398611526e-06
279,279,279,Learned MIPS Combined,4.369533593859313e-06
280,280,280,IPS,4.280569205118335e-06
281,281,281,DR,4.335824205601636e-06
282,282,282,DM,1.927849954292694e-07
283,283,283,SNIPS,4.150620477065014e-06
284,284,284,SwitchDR,5.700185768837205e-06
285,285,285,MIPS,4.279338993018877e-06
286,286,286,MIPS (w/ SLOPE),1.5176235667896503e-06
287,287,287,Learned MIPS OneHot,1.5673602497766197e-06
288,288,288,Learned MIPS FineTune,2.0261165825954635e-06
289,289,289,Learned MIPS Combined,1.978197179209276e-06
290,290,290,IPS,4.836663834318762e-06
291,291,291,DR,5.188412544676253e-06
292,292,292,DM,2.7409804560284537e-07
293,293,293,SNIPS,4.522293675268144e-06
294,294,294,SwitchDR,4.978746533501701e-06
295,295,295,MIPS,4.904194308718884e-06
296,296,296,MIPS (w/ SLOPE),2.5591537471545666e-06
297,297,297,Learned MIPS OneHot,2.578546605547851e-06
298,298,298,Learned MIPS FineTune,2.730161174816626e-06
299,299,299,Learned MIPS Combined,2.7323948201911988e-06
300,300,300,IPS,3.942010311984594e-06
301,301,301,DR,2.82243830753218e-06
302,302,302,DM,9.482502788528644e-12
303,303,303,SNIPS,3.68387011206009e-06
304,304,304,SwitchDR,8.55829327442986e-07
305,305,305,MIPS,4.101307620308466e-06
306,306,306,MIPS (w/ SLOPE),8.655506337815865e-07
307,307,307,Learned MIPS OneHot,1.2471814860126615e-06
308,308,308,Learned MIPS FineTune,7.623638923137813e-07
309,309,309,Learned MIPS Combined,1.4155761936846686e-06
310,310,310,IPS,1.4654401391012033e-06
311,311,311,DR,3.800656750093506e-07
312,312,312,DM,5.736267455296733e-05
313,313,313,SNIPS,1.44242529571509e-06
314,314,314,SwitchDR,1.8509386559491685e-06
315,315,315,MIPS,1.2531809552802906e-06
316,316,316,MIPS (w/ SLOPE),1.3703023336979936e-06
317,317,317,Learned MIPS OneHot,1.7981411982851747e-06
318,318,318,Learned MIPS FineTune,1.932942245154409e-06
319,319,319,Learned MIPS Combined,1.7972839977735698e-06
320,320,320,IPS,3.716172446547358e-06
321,321,321,DR,5.183185349045149e-06
322,322,322,DM,2.8684975829867244e-06
323,323,323,SNIPS,3.872061200550534e-06
324,324,324,SwitchDR,1.456736442527123e-06
325,325,325,MIPS,3.323835809940284e-06
326,326,326,MIPS (w/ SLOPE),2.734474959443484e-06
327,327,327,Learned MIPS OneHot,2.500345334998158e-06
328,328,328,Learned MIPS FineTune,2.7831134611487886e-06
329,329,329,Learned MIPS Combined,2.502980025867861e-06
330,330,330,IPS,2.304353296957522e-06
331,331,331,DR,1.827583437005692e-06
332,332,332,DM,3.498778559390874e-06
333,333,333,SNIPS,2.342071062222929e-06
334,334,334,SwitchDR,3.821098214801855e-07
335,335,335,MIPS,2.921357937983273e-06
336,336,336,MIPS (w/ SLOPE),1.801491909057416e-06
337,337,337,Learned MIPS OneHot,2.2330978281373384e-06
338,338,338,Learned MIPS FineTune,1.99256783556815e-06
339,339,339,Learned MIPS Combined,2.552751593163191e-06
340,340,340,IPS,8.929349100008394e-06
341,341,341,DR,1.0064349664898572e-05
342,342,342,DM,4.236135624171406e-07
343,343,343,SNIPS,9.066253200444045e-06
344,344,344,SwitchDR,5.302680346808146e-06
345,345,345,MIPS,8.567448224511881e-06
346,346,346,MIPS (w/ SLOPE),4.443346571893737e-06
347,347,347,Learned MIPS OneHot,4.373832639310535e-06
348,348,348,Learned MIPS FineTune,4.983604117712744e-06
349,349,349,Learned MIPS Combined,4.933046826897344e-06
350,350,350,IPS,6.0836501206116656e-06
351,351,351,DR,5.4342191342494365e-06
352,352,352,DM,9.838631680301278e-06
353,353,353,SNIPS,5.998166961101405e-06
354,354,354,SwitchDR,2.2118478728320165e-06
355,355,355,MIPS,6.428729449260562e-06
356,356,356,MIPS (w/ SLOPE),4.617548785936458e-06
357,357,357,Learned MIPS OneHot,2.81136334032347e-06
358,358,358,Learned MIPS FineTune,4.599380818222364e-06
359,359,359,Learned MIPS Combined,3.924885430674662e-06
360,360,360,IPS,5.31967308404094e-06
361,361,361,DR,4.449118568555314e-06
362,362,362,DM,1.557778902010716e-05
363,363,363,SNIPS,5.5325057196640985e-06
364,364,364,SwitchDR,8.352700693074191e-06
365,365,365,MIPS,5.485927164864087e-06
366,366,366,MIPS (w/ SLOPE),1.8650666881267176e-06
367,367,367,Learned MIPS OneHot,2.478960120593464e-06
368,368,368,Learned MIPS FineTune,2.4985007963349543e-06
369,369,369,Learned MIPS Combined,3.4654657321072343e-06
370,370,370,IPS,1.1422856647624249e-06
371,371,371,DR,2.272519671773277e-06
372,372,372,DM,1.89358062371374e-05
373,373,373,SNIPS,1.198841047153649e-06
374,374,374,SwitchDR,2.0219703383969185e-07
375,375,375,MIPS,1.528593654123454e-06
376,376,376,MIPS (w/ SLOPE),2.377467403028314e-06
377,377,377,Learned MIPS OneHot,2.3089170498274334e-06
378,378,378,Learned MIPS FineTune,2.213560794094054e-06
379,379,379,Learned MIPS Combined,2.754821540925289e-06
380,380,380,IPS,5.214142303279453e-06
381,381,381,DR,6.23411446934712e-06
382,382,382,DM,1.5003435847204389e-05
383,383,383,SNIPS,5.231099124341484e-06
384,384,384,SwitchDR,1.1186207005509311e-05
385,385,385,MIPS,4.821865656978559e-06
386,386,386,MIPS (w/ SLOPE),3.066590960741322e-06
387,387,387,Learned MIPS OneHot,3.157782184607399e-06
388,388,388,Learned MIPS FineTune,3.1748068065976025e-06
389,389,389,Learned MIPS Combined,3.457898291711055e-06
390,390,390,IPS,3.064606136365055e-06
391,391,391,DR,3.701402213201604e-06
392,392,392,DM,1.3955857231078823e-05
393,393,393,SNIPS,3.04378001838659e-06
394,394,394,SwitchDR,3.701402213201604e-06
395,395,395,MIPS,2.9807303321699995e-06
396,396,396,MIPS (w/ SLOPE),1.941636774383131e-06
397,397,397,Learned MIPS OneHot,1.7521550134923346e-06
398,398,398,Learned MIPS FineTune,2.185343477570544e-06
399,399,399,Learned MIPS Combined,2.06740056348036e-06
400,400,400,IPS,5.484859312273202e-06
401,401,401,DR,5.192640869225666e-06
402,402,402,DM,2.734306192618864e-05
403,403,403,SNIPS,5.340194600042639e-06
404,404,404,SwitchDR,3.060077194580596e-06
405,405,405,MIPS,5.560927683080605e-06
406,406,406,MIPS (w/ SLOPE),3.5514932062134497e-06
407,407,407,Learned MIPS OneHot,2.7906789333123688e-06
408,408,408,Learned MIPS FineTune,2.9045867879688e-06
409,409,409,Learned MIPS Combined,2.889168549314889e-06
410,410,410,IPS,3.2743396488978706e-06
411,411,411,DR,4.124650035096785e-06
412,412,412,DM,2.6289155103357876e-08
413,413,413,SNIPS,3.2546042567359267e-06
414,414,414,SwitchDR,1.3126873749580077e-06
415,415,415,MIPS,3.584347050606121e-06
416,416,416,MIPS (w/ SLOPE),3.90145620189687e-06
417,417,417,Learned MIPS OneHot,3.0712766157879534e-06
418,418,418,Learned MIPS FineTune,3.1861306448494504e-06
419,419,419,Learned MIPS Combined,3.3326597687787143e-06
420,420,420,IPS,2.2100320367669983e-06
421,421,421,DR,2.140252543990317e-06
422,422,422,DM,4.966031817684099e-06
423,423,423,SNIPS,2.1906826902851813e-06
424,424,424,SwitchDR,1.584213128646282e-06
425,425,425,MIPS,2.4136860866381864e-06
426,426,426,MIPS (w/ SLOPE),2.8577521140218565e-06
427,427,427,Learned MIPS OneHot,1.834452980006628e-06
428,428,428,Learned MIPS FineTune,1.6086193189965024e-06
429,429,429,Learned MIPS Combined,1.955353281996132e-06
430,430,430,IPS,1.123179536968792e-06
431,431,431,DR,1.4568281426565856e-06
432,432,432,DM,7.095651398618584e-07
433,433,433,SNIPS,1.0223832598164486e-06
434,434,434,SwitchDR,5.625357354380682e-06
435,435,435,MIPS,2.1793796001609875e-06
436,436,436,MIPS (w/ SLOPE),2.166833745455961e-06
437,437,437,Learned MIPS OneHot,1.7185823883634337e-06
438,438,438,Learned MIPS FineTune,1.792035890959336e-06
439,439,439,Learned MIPS Combined,2.239458944441527e-06
440,440,440,IPS,5.049519755223473e-06
441,441,441,DR,6.20683876165974e-06
442,442,442,DM,1.1580973541370534e-06
443,443,443,SNIPS,5.027300716056571e-06
444,444,444,SwitchDR,7.510560349430638e-06
445,445,445,MIPS,3.5829283455085004e-06
446,446,446,MIPS (w/ SLOPE),9.260268726779404e-07
447,447,447,Learned MIPS OneHot,1.4355505522245436e-06
448,448,448,Learned MIPS FineTune,1.916954926492476e-06
449,449,449,Learned MIPS Combined,1.8630676829809328e-06
450,450,450,IPS,4.342896157935439e-06
451,451,451,DR,2.988231440112545e-06
452,452,452,DM,2.2539520182602675e-06
453,453,453,SNIPS,4.319500343345188e-06
454,454,454,SwitchDR,3.315120717000896e-08
455,455,455,MIPS,5.388444817404621e-06
456,456,456,MIPS (w/ SLOPE),2.668382097666424e-06
457,457,457,Learned MIPS OneHot,2.8311031340579883e-06
458,458,458,Learned MIPS FineTune,3.290332344308954e-06
459,459,459,Learned MIPS Combined,3.4611211912063585e-06
460,460,460,IPS,2.042868903092825e-06
461,461,461,DR,1.825545918551532e-06
462,462,462,DM,3.1480110518976725e-06
463,463,463,SNIPS,1.972252157563801e-06
464,464,464,SwitchDR,5.943081605687e-07
465,465,465,MIPS,2.536643598672893e-06
466,466,466,MIPS (w/ SLOPE),2.459376094912379e-06
467,467,467,Learned MIPS OneHot,2.180074559866138e-06
468,468,468,Learned MIPS FineTune,2.868316293838745e-06
469,469,469,Learned MIPS Combined,2.564860630849297e-06
470,470,470,IPS,2.499414442890513e-06
471,471,471,DR,1.8473488097393308e-06
472,472,472,DM,1.8561553245470087e-05
473,473,473,SNIPS,2.295595173415848e-06
474,474,474,SwitchDR,6.177094051554071e-06
475,475,475,MIPS,3.0580527911560857e-06
476,476,476,MIPS (w/ SLOPE),4.966148206771227e-06
477,477,477,Learned MIPS OneHot,5.128387421912962e-06
478,478,478,Learned MIPS FineTune,4.571404536020168e-06
479,479,479,Learned MIPS Combined,4.798822527706546e-06
480,480,480,IPS,1.1778536240142004e-06
481,481,481,DR,5.915981511961462e-07
482,482,482,DM,1.2534466795833043e-05
483,483,483,SNIPS,1.2433749708929994e-06
484,484,484,SwitchDR,8.585735773825463e-07
485,485,485,MIPS,1.665924166905457e-06
486,486,486,MIPS (w/ SLOPE),3.91188746924404e-06
487,487,487,Learned MIPS OneHot,2.531992225754265e-06
488,488,488,Learned MIPS FineTune,2.552273202857376e-06
489,489,489,Learned MIPS Combined,2.273284327019626e-06
490,490,490,IPS,3.241071627960323e-06
491,491,491,DR,3.968905731945268e-06
492,492,492,DM,3.223122992103317e-05
493,493,493,SNIPS,3.351600927360191e-06
494,494,494,SwitchDR,3.968905731945268e-06
495,495,495,MIPS,3.2492327564234974e-06
496,496,496,MIPS (w/ SLOPE),2.847544132849355e-06
497,497,497,Learned MIPS OneHot,3.2037056211786243e-06
498,498,498,Learned MIPS FineTune,3.3724871333667544e-06
499,499,499,Learned MIPS Combined,3.640946897366808e-06
500,500,500,IPS,6.298783070942014e-06
501,501,501,DR,4.977812172200845e-06
502,502,502,DM,7.920927039744822e-06
503,503,503,SNIPS,6.237983980456109e-06
504,504,504,SwitchDR,3.151567786545602e-06
505,505,505,MIPS,6.815629774003995e-06
506,506,506,MIPS (w/ SLOPE),5.638524822626211e-06
507,507,507,Learned MIPS OneHot,3.7911700823319055e-06
508,508,508,Learned MIPS FineTune,5.155648517403087e-06
509,509,509,Learned MIPS Combined,4.171847108387617e-06
510,510,510,IPS,2.3775470450050826e-06
511,511,511,DR,2.7668421680290625e-06
512,512,512,DM,5.712351754705566e-07
513,513,513,SNIPS,2.381282527393553e-06
514,514,514,SwitchDR,2.661799745842153e-06
515,515,515,MIPS,2.041244052236849e-06
516,516,516,MIPS (w/ SLOPE),2.446493674532288e-06
517,517,517,Learned MIPS OneHot,3.147453551382988e-06
518,518,518,Learned MIPS FineTune,2.9601284591386096e-06
519,519,519,Learned MIPS Combined,3.4226196299198867e-06
520,520,520,IPS,5.3625667594616655e-06
521,521,521,DR,6.680191714988688e-06
522,522,522,DM,1.902573757474972e-06
523,523,523,SNIPS,5.404874999995982e-06
524,524,524,SwitchDR,4.310774271265985e-06
525,525,525,MIPS,5.25887188852225e-06
526,526,526,MIPS (w/ SLOPE),2.311138609402409e-06
527,527,527,Learned MIPS OneHot,2.895779957740893e-06
528,528,528,Learned MIPS FineTune,3.024372915666816e-06
529,529,529,Learned MIPS Combined,3.7481806568143206e-06
530,530,530,IPS,4.14807214272812e-06
531,531,531,DR,5.680011077053634e-06
532,532,532,DM,6.349405841591603e-07
533,533,533,SNIPS,4.2294163395481e-06
534,534,534,SwitchDR,4.0494155323055245e-06
535,535,535,MIPS,4.20143892396628e-06
536,536,536,MIPS (w/ SLOPE),2.392093858957389e-06
537,537,537,Learned MIPS OneHot,2.310276908720071e-06
538,538,538,Learned MIPS FineTune,3.007408770215084e-06
539,539,539,Learned MIPS Combined,2.9483000585117657e-06
540,540,540,IPS,4.175948037015307e-06
541,541,541,DR,4.704559746402649e-06
542,542,542,DM,3.576067904068643e-09
543,543,543,SNIPS,4.1477339817135656e-06
544,544,544,SwitchDR,7.68082235452031e-07
545,545,545,MIPS,4.417514784353984e-06
546,546,546,MIPS (w/ SLOPE),3.383157788030676e-06
547,547,547,Learned MIPS OneHot,2.070791914468212e-06
548,548,548,Learned MIPS FineTune,3.0213808962999803e-06
549,549,549,Learned MIPS Combined,3.05003805156722e-06
550,550,550,IPS,3.90581564247902e-06
551,551,551,DR,2.190704925439606e-06
552,552,552,DM,8.452533862848114e-06
553,553,553,SNIPS,3.965643182828232e-06
554,554,554,SwitchDR,6.544103502223134e-06
555,555,555,MIPS,3.525313793270773e-06
556,556,556,MIPS (w/ SLOPE),2.444454451211098e-06
557,557,557,Learned MIPS OneHot,3.1809114194761874e-06
