,Unnamed: 0,Unnamed: 0.1,est,se
557,557,557,Learned MIPS OneHot,1.7242748026483377e-06
558,558,558,Learned MIPS FineTune,3.3858233278302324e-07
559,559,559,Learned MIPS Combined,1.4131833101301588e-06
560,560,560,IPS,2.133355038346826e-05
561,561,561,DR,8.873610678214736e-05
562,562,562,DM,0.0001025478074615
563,563,563,SNIPS,2.12584883213797e-05
564,564,564,SwitchDR,5.5086611593036856e-06
565,565,565,MIPS,1.528749784309981e-05
566,566,566,MIPS (w/ SLOPE),9.749124268819023e-06
567,567,567,Learned MIPS OneHot,9.098072385134518e-06
568,568,568,Learned MIPS FineTune,1.000286326689402e-05
569,569,569,Learned MIPS Combined,9.289913265293244e-06
570,570,570,IPS,0.0001174270090571
571,571,571,DR,0.0001056191703934
572,572,572,DM,1.8094105509703872e-05
573,573,573,SNIPS,0.0001066631558264
574,574,574,SwitchDR,5.16185926216163e-05
575,575,575,MIPS,1.3399385946344589e-05
576,576,576,MIPS (w/ SLOPE),5.237366877228725e-06
577,577,577,Learned MIPS OneHot,8.213292543476556e-06
578,578,578,Learned MIPS FineTune,6.903195417469675e-06
579,579,579,Learned MIPS Combined,7.892304150075493e-06
580,580,580,IPS,8.454972272051662e-08
581,581,581,DR,1.4921697310010328e-05
582,582,582,DM,0.0002286433675722
583,583,583,SNIPS,6.2570451564951245e-09
584,584,584,SwitchDR,3.708892983491246e-05
585,585,585,MIPS,4.678214347057523e-07
586,586,586,MIPS (w/ SLOPE),6.469893763467585e-06
587,587,587,Learned MIPS OneHot,2.152218022544986e-06
588,588,588,Learned MIPS FineTune,2.228015084580666e-06
589,589,589,Learned MIPS Combined,2.271400910072309e-06
590,590,590,IPS,1.7657019561775326e-05
591,591,591,DR,8.225660036491366e-05
592,592,592,DM,9.452002894237487e-05
593,593,593,SNIPS,1.8109579509685087e-05
594,594,594,SwitchDR,4.861301389492063e-05
595,595,595,MIPS,1.2709240497967886e-05
596,596,596,MIPS (w/ SLOPE),1.0550776349515764e-05
597,597,597,Learned MIPS OneHot,7.909545234342552e-06
598,598,598,Learned MIPS FineTune,7.794184026701206e-06
599,599,599,Learned MIPS Combined,8.120213167577538e-06
600,600,600,IPS,5.893366295681384e-06
601,601,601,DR,7.36223730034471e-07
602,602,602,DM,0.0010430392369555
603,603,603,SNIPS,5.109476135920046e-06
604,604,604,SwitchDR,0.0001290765105651
605,605,605,MIPS,1.351578686653443e-06
606,606,606,MIPS (w/ SLOPE),7.130925472761248e-07
607,607,607,Learned MIPS OneHot,6.763358317980825e-08
608,608,608,Learned MIPS FineTune,1.95075617534378e-07
609,609,609,Learned MIPS Combined,8.113700282679034e-08
610,610,610,IPS,0.0004052158673387
611,611,611,DR,0.0005162737108151
612,612,612,DM,0.0009022230167587
613,613,613,SNIPS,0.0004180541303715
614,614,614,SwitchDR,0.0001525231509826
615,615,615,MIPS,3.309175165693596e-05
616,616,616,MIPS (w/ SLOPE),1.0127501631635742e-06
617,617,617,Learned MIPS OneHot,1.011923205739545e-06
618,618,618,Learned MIPS FineTune,9.936739147530042e-07
619,619,619,Learned MIPS Combined,1.2267444987423885e-06
620,620,620,IPS,7.64647289444227e-06
621,621,621,DR,5.178595186900058e-05
622,622,622,DM,0.001518595006417
623,623,623,SNIPS,7.868169617937012e-06
624,624,624,SwitchDR,0.0001265557230181
625,625,625,MIPS,9.43972859709645e-07
626,626,626,MIPS (w/ SLOPE),2.8416431159404224e-06
627,627,627,Learned MIPS OneHot,4.7199468165106456e-06
628,628,628,Learned MIPS FineTune,4.3547077486315255e-06
629,629,629,Learned MIPS Combined,4.637078169655605e-06
630,630,630,IPS,1.9223188278830964e-05
631,631,631,DR,6.440728772754065e-05
632,632,632,DM,0.0001024721507184
633,633,633,SNIPS,1.944099078120053e-05
634,634,634,SwitchDR,0.0001195357439173
635,635,635,MIPS,1.1884661345695948e-05
636,636,636,MIPS (w/ SLOPE),5.615896735362154e-06
637,637,637,Learned MIPS OneHot,3.267794611137015e-06
638,638,638,Learned MIPS FineTune,4.7077007932433065e-06
639,639,639,Learned MIPS Combined,3.718190176729386e-06
640,640,640,IPS,2.100229093668097e-05
641,641,641,DR,1.862936594547174e-05
642,642,642,DM,4.363305376546569e-05
643,643,643,SNIPS,2.081630793365712e-05
644,644,644,SwitchDR,5.823732770416484e-07
645,645,645,MIPS,1.8716539750791783e-05
646,646,646,MIPS (w/ SLOPE),1.822458970604919e-05
647,647,647,Learned MIPS OneHot,1.6077643969826197e-05
648,648,648,Learned MIPS FineTune,1.6993918145555076e-05
649,649,649,Learned MIPS Combined,1.6014101141254852e-05
650,650,650,IPS,2.1853994856248505e-05
651,651,651,DR,1.862551133389489e-05
652,652,652,DM,3.294754469927863e-05
653,653,653,SNIPS,2.188894805210068e-05
654,654,654,SwitchDR,3.5975431350510256e-05
655,655,655,MIPS,1.3688839969890502e-05
656,656,656,MIPS (w/ SLOPE),1.1271098570611355e-05
657,657,657,Learned MIPS OneHot,8.526783677158504e-06
658,658,658,Learned MIPS FineTune,9.229586142949331e-06
659,659,659,Learned MIPS Combined,8.522272263769432e-06
660,660,660,IPS,1.792019940232431e-05
661,661,661,DR,2.43336106991561e-06
662,662,662,DM,2.5949843123246043e-05
663,663,663,SNIPS,1.8030123593991685e-05
664,664,664,SwitchDR,9.58410165322998e-06
665,665,665,MIPS,1.6073897546571242e-05
666,666,666,MIPS (w/ SLOPE),1.7235459225616833e-05
667,667,667,Learned MIPS OneHot,1.5391383065647777e-05
668,668,668,Learned MIPS FineTune,1.5080450663390116e-05
669,669,669,Learned MIPS Combined,1.5519753497791076e-05
670,670,670,IPS,1.565289799873385e-05
671,671,671,DR,7.150890623233595e-06
672,672,672,DM,0.0001313697867855
673,673,673,SNIPS,2.964867170345645e-05
674,674,674,SwitchDR,3.723768995055863e-05
675,675,675,MIPS,4.301012314059864e-06
676,676,676,MIPS (w/ SLOPE),4.139814908632169e-09
677,677,677,Learned MIPS OneHot,4.384486976333117e-07
678,678,678,Learned MIPS FineTune,3.825749141969331e-07
679,679,679,Learned MIPS Combined,3.639191235122109e-07
680,680,680,IPS,2.234288072383016e-05
681,681,681,DR,1.2415558470358627e-05
682,682,682,DM,7.032487997101614e-05
683,683,683,SNIPS,2.220524878146676e-05
684,684,684,SwitchDR,8.799336807962373e-06
685,685,685,MIPS,1.5256789306606395e-05
686,686,686,MIPS (w/ SLOPE),1.092944145994346e-05
687,687,687,Learned MIPS OneHot,9.358403244764383e-06
688,688,688,Learned MIPS FineTune,9.653881063513916e-06
689,689,689,Learned MIPS Combined,9.700524303209223e-06
690,690,690,IPS,2.1266617987205025e-05
691,691,691,DR,8.00068032795128e-06
692,692,692,DM,0.000775820245122
693,693,693,SNIPS,1.7379752134034932e-05
694,694,694,SwitchDR,0.0001031899179546
695,695,695,MIPS,5.017054811890448e-07
696,696,696,MIPS (w/ SLOPE),3.937659513736986e-07
697,697,697,Learned MIPS OneHot,1.0599914075714989e-07
698,698,698,Learned MIPS FineTune,3.8328763907106144e-08
699,699,699,Learned MIPS Combined,8.010940741726656e-08
700,700,700,IPS,2.129661577826968e-05
701,701,701,DR,4.736684918795127e-05
702,702,702,DM,7.061787895209234e-07
703,703,703,SNIPS,2.134395343543312e-05
704,704,704,SwitchDR,1.9379886506061084e-06
705,705,705,MIPS,1.4714986727068236e-05
706,706,706,MIPS (w/ SLOPE),1.138201428177254e-05
707,707,707,Learned MIPS OneHot,8.526900727506786e-06
708,708,708,Learned MIPS FineTune,1.028634236695387e-05
709,709,709,Learned MIPS Combined,9.194061543734934e-06
710,710,710,IPS,1.7455898330583787e-05
711,711,711,DR,0.0001085118685356
712,712,712,DM,0.0004202554274308
713,713,713,SNIPS,1.7593932510582057e-05
714,714,714,SwitchDR,9.38231396365528e-07
715,715,715,MIPS,9.01047776078442e-06
716,716,716,MIPS (w/ SLOPE),3.33306350054786e-06
717,717,717,Learned MIPS OneHot,7.949295602548308e-07
718,718,718,Learned MIPS FineTune,1.767059919602927e-06
719,719,719,Learned MIPS Combined,1.088023852481015e-06
720,720,720,IPS,1.1606461008295891e-05
721,721,721,DR,1.1058763347587268e-05
722,722,722,DM,6.738738366503137e-06
723,723,723,SNIPS,1.2498272047511966e-05
724,724,724,SwitchDR,4.505524322240895e-06
725,725,725,MIPS,1.5608199562598458e-05
726,726,726,MIPS (w/ SLOPE),1.6233625989571382e-05
727,727,727,Learned MIPS OneHot,1.4896288217257194e-05
728,728,728,Learned MIPS FineTune,1.5336656179631817e-05
729,729,729,Learned MIPS Combined,1.501239739203616e-05
730,730,730,IPS,4.472270552164081e-06
731,731,731,DR,3.4894052301892324e-06
732,732,732,DM,5.913438503324301e-05
733,733,733,SNIPS,3.4339834529931065e-06
734,734,734,SwitchDR,5.5001357920707335e-06
735,735,735,MIPS,2.335937879726892e-06
736,736,736,MIPS (w/ SLOPE),5.176556204390687e-06
737,737,737,Learned MIPS OneHot,3.400076203121329e-06
738,738,738,Learned MIPS FineTune,3.3124565635513267e-06
739,739,739,Learned MIPS Combined,3.684281165346358e-06
740,740,740,IPS,4.9338433874342095e-06
741,741,741,DR,2.212705821574332e-07
742,742,742,DM,0.0001423430549956
743,743,743,SNIPS,5.736386594568464e-06
744,744,744,SwitchDR,3.0764417098321185e-05
745,745,745,MIPS,4.71886023192819e-06
746,746,746,MIPS (w/ SLOPE),5.403243597092771e-06
747,747,747,Learned MIPS OneHot,3.079080637387594e-06
748,748,748,Learned MIPS FineTune,3.603247993029172e-06
749,749,749,Learned MIPS Combined,3.175836158293717e-06
750,750,750,IPS,8.81155083853057e-06
751,751,751,DR,8.684102659422982e-06
752,752,752,DM,0.0002416458295183
753,753,753,SNIPS,9.212568352344232e-06
754,754,754,SwitchDR,1.9429841947449866e-05
755,755,755,MIPS,1.4027905777769202e-06
756,756,756,MIPS (w/ SLOPE),4.285752551462005e-08
757,757,757,Learned MIPS OneHot,5.903815846858368e-08
758,758,758,Learned MIPS FineTune,8.52714324859181e-08
759,759,759,Learned MIPS Combined,5.1080159603407696e-08
760,760,760,IPS,3.8892365035538336e-05
761,761,761,DR,2.277112079986168e-05
762,762,762,DM,1.6626800433331707e-05
763,763,763,SNIPS,3.754990891192254e-05
764,764,764,SwitchDR,6.609338190140869e-06
765,765,765,MIPS,1.0086020985406036e-07
766,766,766,MIPS (w/ SLOPE),2.413501034284384e-06
767,767,767,Learned MIPS OneHot,3.6559691079427833e-06
768,768,768,Learned MIPS FineTune,2.7768306609797106e-06
769,769,769,Learned MIPS Combined,3.6183720329040337e-06
770,770,770,IPS,2.377952711825737e-05
771,771,771,DR,5.0098179644334456e-05
772,772,772,DM,1.12033799150611e-09
773,773,773,SNIPS,2.3762501854672657e-05
774,774,774,SwitchDR,1.2140000073462113e-05
775,775,775,MIPS,1.85692479606639e-05
776,776,776,MIPS (w/ SLOPE),1.71628911289068e-05
777,777,777,Learned MIPS OneHot,1.5759076260360378e-05
778,778,778,Learned MIPS FineTune,1.5815813584309057e-05
779,779,779,Learned MIPS Combined,1.5829671591381957e-05
780,780,780,IPS,2.2669269688538018e-05
781,781,781,DR,9.22285290456058e-05
782,782,782,DM,2.514537324288914e-06
783,783,783,SNIPS,2.25922537168795e-05
784,784,784,SwitchDR,1.8069482149332835e-05
785,785,785,MIPS,1.991317125710246e-05
786,786,786,MIPS (w/ SLOPE),1.7054809275485167e-05
787,787,787,Learned MIPS OneHot,1.6014045013220825e-05
788,788,788,Learned MIPS FineTune,1.6161152822837284e-05
789,789,789,Learned MIPS Combined,1.6081731046131634e-05
790,790,790,IPS,1.1083743427443276e-05
791,791,791,DR,1.7984985284304356e-05
792,792,792,DM,7.668805823904117e-06
793,793,793,SNIPS,1.1138172969731294e-05
794,794,794,SwitchDR,4.669759200667318e-05
795,795,795,MIPS,1.638881375676135e-05
796,796,796,MIPS (w/ SLOPE),1.7210735448057637e-05
797,797,797,Learned MIPS OneHot,1.559100168918478e-05
798,798,798,Learned MIPS FineTune,1.6407144381653017e-05
799,799,799,Learned MIPS Combined,1.571353642454907e-05
800,800,800,IPS,1.2018880086274723e-05
801,801,801,DR,2.1936924162253907e-05
802,802,802,DM,0.0002449749844565
803,803,803,SNIPS,1.2147593524701105e-05
804,804,804,SwitchDR,1.6025132275262178e-05
805,805,805,MIPS,6.193147116494288e-06
806,806,806,MIPS (w/ SLOPE),1.6070093377640611e-06
807,807,807,Learned MIPS OneHot,8.74844073377751e-07
808,808,808,Learned MIPS FineTune,1.131210718414378e-06
809,809,809,Learned MIPS Combined,1.115034166837163e-06
810,810,810,IPS,2.3075951630741322e-07
811,811,811,DR,1.776884831579739e-06
812,812,812,DM,0.0002047729562147
813,813,813,SNIPS,4.693324000685283e-09
814,814,814,SwitchDR,2.185216743769131e-05
815,815,815,MIPS,2.00114566626342e-06
816,816,816,MIPS (w/ SLOPE),8.287623483880172e-09
817,817,817,Learned MIPS OneHot,2.301710746793909e-07
818,818,818,Learned MIPS FineTune,6.050378304863737e-07
819,819,819,Learned MIPS Combined,1.576969783533716e-07
820,820,820,IPS,2.4439434565593665e-05
821,821,821,DR,5.149372130616963e-06
822,822,822,DM,6.853370222924359e-05
823,823,823,SNIPS,2.443837273725004e-05
824,824,824,SwitchDR,1.1419336215813012e-05
825,825,825,MIPS,1.835003354592324e-05
826,826,826,MIPS (w/ SLOPE),1.7080233549007132e-05
827,827,827,Learned MIPS OneHot,1.5757354996959056e-05
828,828,828,Learned MIPS FineTune,1.5269940927522497e-05
829,829,829,Learned MIPS Combined,1.5417295119033186e-05
830,830,830,IPS,5.0726593338456354e-08
831,831,831,DR,4.445769359085098e-06
832,832,832,DM,2.2931653224763392e-05
833,833,833,SNIPS,6.07696665432681e-08
834,834,834,SwitchDR,9.429093973788833e-06
835,835,835,MIPS,4.510834782452057e-06
836,836,836,MIPS (w/ SLOPE),5.3358577682889925e-06
837,837,837,Learned MIPS OneHot,8.665349329044838e-06
838,838,838,Learned MIPS FineTune,7.74987082494235e-06
839,839,839,Learned MIPS Combined,8.288049470898565e-06
840,840,840,IPS,1.7455898330583787e-05
841,841,841,DR,7.1529754644322704e-06
842,842,842,DM,0.0001962709727427
843,843,843,SNIPS,1.7371124916323776e-05
844,844,844,SwitchDR,4.652484690105512e-06
845,845,845,MIPS,4.692292032866808e-06
846,846,846,MIPS (w/ SLOPE),5.109042940677801e-07
847,847,847,Learned MIPS OneHot,1.1209785392420956e-10
848,848,848,Learned MIPS FineTune,2.666197909997577e-08
849,849,849,Learned MIPS Combined,4.4698641362528784e-10
850,850,850,IPS,2.437619711727592e-05
851,851,851,DR,7.229715840014547e-07
852,852,852,DM,0.00020224833437
853,853,853,SNIPS,2.4377467575155847e-05
854,854,854,SwitchDR,2.923189278994053e-05
855,855,855,MIPS,1.3077637828363084e-05
856,856,856,MIPS (w/ SLOPE),8.706922057139142e-06
857,857,857,Learned MIPS OneHot,8.762336134865561e-06
858,858,858,Learned MIPS FineTune,8.395298926494875e-06
859,859,859,Learned MIPS Combined,8.775917675433605e-06
860,860,860,IPS,2.0753725061330565e-05
861,861,861,DR,4.689759842221102e-05
862,862,862,DM,9.136694613461584e-05
863,863,863,SNIPS,2.093866776355248e-05
864,864,864,SwitchDR,6.81008166347865e-05
865,865,865,MIPS,5.246866225556898e-06
866,866,866,MIPS (w/ SLOPE),2.4599438865374866e-06
867,867,867,Learned MIPS OneHot,3.236145739585116e-06
868,868,868,Learned MIPS FineTune,2.611426414330276e-06
869,869,869,Learned MIPS Combined,2.77102415118914e-06
870,870,870,IPS,1.633150475279206e-05
871,871,871,DR,9.77376924528328e-06
872,872,872,DM,0.0010177428987932
873,873,873,SNIPS,1.5250830571529893e-05
874,874,874,SwitchDR,0.0001342146140602
875,875,875,MIPS,9.715632388491932e-06
876,876,876,MIPS (w/ SLOPE),7.55390481704923e-06
877,877,877,Learned MIPS OneHot,5.479168143317653e-06
878,878,878,Learned MIPS FineTune,5.799075519091369e-06
879,879,879,Learned MIPS Combined,5.533400040910027e-06
880,880,880,IPS,0.0001494157698942
881,881,881,DR,0.0002087779140628
882,882,882,DM,1.877660719352121e-05
883,883,883,SNIPS,0.0001722603773847
884,884,884,SwitchDR,1.221908178266685e-06
885,885,885,MIPS,7.914673420740237e-06
886,886,886,MIPS (w/ SLOPE),2.789749006810196e-06
887,887,887,Learned MIPS OneHot,4.318337555733966e-06
888,888,888,Learned MIPS FineTune,3.199233017892084e-06
889,889,889,Learned MIPS Combined,4.048628370867619e-06
890,890,890,IPS,1.6493553778784998e-05
891,891,891,DR,2.362850980058365e-05
892,892,892,DM,0.000526133067077
893,893,893,SNIPS,1.6529033351794214e-05
894,894,894,SwitchDR,1.6619935512793264e-06
895,895,895,MIPS,5.290943363271346e-06
896,896,896,MIPS (w/ SLOPE),2.140744045089376e-06
897,897,897,Learned MIPS OneHot,3.854631638420408e-06
898,898,898,Learned MIPS FineTune,2.8601784652089087e-06
899,899,899,Learned MIPS Combined,3.352434032698081e-06
900,900,900,IPS,3.7373614131358223e-06
901,901,901,DR,7.039440811320542e-07
902,902,902,DM,8.211387567112188e-05
903,903,903,SNIPS,2.6536523175982067e-06
904,904,904,SwitchDR,1.299954759917439e-06
905,905,905,MIPS,1.415974018670115e-06
906,906,906,MIPS (w/ SLOPE),2.746790524959072e-06
907,907,907,Learned MIPS OneHot,1.7646337423215936e-06
908,908,908,Learned MIPS FineTune,1.2320832788005083e-06
909,909,909,Learned MIPS Combined,1.6029247858683002e-06
910,910,910,IPS,4.662508680570005e-07
911,911,911,DR,6.033646832986812e-06
912,912,912,DM,6.130021766596751e-05
913,913,913,SNIPS,3.319294002951799e-07
914,914,914,SwitchDR,1.6758950055845047e-11
915,915,915,MIPS,1.7993627338706853e-07
916,916,916,MIPS (w/ SLOPE),5.203369893793916e-07
917,917,917,Learned MIPS OneHot,5.788085843580395e-09
918,918,918,Learned MIPS FineTune,3.1734331482017524e-09
919,919,919,Learned MIPS Combined,2.241782514604492e-08
920,920,920,IPS,2.389670533385314e-05
921,921,921,DR,6.736228571577675e-07
922,922,922,DM,0.0001629011892813
923,923,923,SNIPS,2.388767680230472e-05
924,924,924,SwitchDR,3.522413643478716e-05
925,925,925,MIPS,1.252825012774735e-05
926,926,926,MIPS (w/ SLOPE),9.295872083091937e-06
927,927,927,Learned MIPS OneHot,8.84901726021126e-06
928,928,928,Learned MIPS FineTune,9.780609108798184e-06
929,929,929,Learned MIPS Combined,9.167927614747388e-06
930,930,930,IPS,4.475871890191466e-06
931,931,931,DR,1.8614695110797564e-07
932,932,932,DM,0.0009524339367674
933,933,933,SNIPS,3.1472733500858345e-06
934,934,934,SwitchDR,2.3394572069256715e-05
935,935,935,MIPS,1.0041574001926166e-08
936,936,936,MIPS (w/ SLOPE),3.529939647819916e-06
937,937,937,Learned MIPS OneHot,9.550203555827249e-06
938,938,938,Learned MIPS FineTune,8.500311001811911e-06
939,939,939,Learned MIPS Combined,8.758698811173165e-06
940,940,940,IPS,1.827413433638964e-05
941,941,941,DR,2.567794409058789e-05
942,942,942,DM,3.4880785495369044e-05
943,943,943,SNIPS,1.811533118250124e-05
944,944,944,SwitchDR,5.995289257412286e-06
945,945,945,MIPS,1.749230876250969e-07
946,946,946,MIPS (w/ SLOPE),3.973527864213015e-07
947,947,947,Learned MIPS OneHot,1.1475503396932276e-06
948,948,948,Learned MIPS FineTune,8.651949490417871e-07
949,949,949,Learned MIPS Combined,1.0396484502260629e-06
950,950,950,IPS,0.0001407254152832
951,951,951,DR,2.9462381379726475e-05
952,952,952,DM,0.0012653250252662
953,953,953,SNIPS,0.0001739055348634
954,954,954,SwitchDR,0.0001590183743921
955,955,955,MIPS,2.980798129010176e-05
956,956,956,MIPS (w/ SLOPE),1.215064925809055e-05
957,957,957,Learned MIPS OneHot,1.1621338751868396e-05
958,958,958,Learned MIPS FineTune,1.1488467860960464e-05
959,959,959,Learned MIPS Combined,1.260719134553582e-05
960,960,960,IPS,5.631956496335251e-06
961,961,961,DR,1.7245719718434615e-05
962,962,962,DM,0.0011860897667278
963,963,963,SNIPS,5.0718603454324376e-06
964,964,964,SwitchDR,5.622041048708673e-05
965,965,965,MIPS,5.522910075441581e-07
966,966,966,MIPS (w/ SLOPE),1.6152780640704251e-06
967,967,967,Learned MIPS OneHot,1.2582112809801032e-06
968,968,968,Learned MIPS FineTune,1.477988540262927e-06
969,969,969,Learned MIPS Combined,1.1286886374128532e-06
970,970,970,IPS,9.224739647946298e-06
971,971,971,DR,5.999247534854084e-05
972,972,972,DM,0.000148227652859
973,973,973,SNIPS,9.739893711799872e-06
974,974,974,SwitchDR,2.615569780544016e-07
975,975,975,MIPS,7.384443231810739e-06
976,976,976,MIPS (w/ SLOPE),4.586864809431654e-06
977,977,977,Learned MIPS OneHot,3.3069220986858057e-06
978,978,978,Learned MIPS FineTune,3.731219006293487e-06
979,979,979,Learned MIPS Combined,3.634597174726551e-06
980,980,980,IPS,2.289838451972956e-05
981,981,981,DR,1.6051798163446766e-05
982,982,982,DM,6.433624589760804e-06
983,983,983,SNIPS,2.2745497386113348e-05
984,984,984,SwitchDR,3.1963717309003494e-05
985,985,985,MIPS,1.936047540037902e-05
986,986,986,MIPS (w/ SLOPE),1.67748221776626e-05
987,987,987,Learned MIPS OneHot,1.629249578578727e-05
988,988,988,Learned MIPS FineTune,1.677590049291541e-05
989,989,989,Learned MIPS Combined,1.6404423407862093e-05
990,990,990,IPS,3.322073915412846e-07
991,991,991,DR,4.370249432223305e-06
992,992,992,DM,2.826059839042687e-05
993,993,993,SNIPS,4.2443460754672587e-07
994,994,994,SwitchDR,2.923816783137081e-06
995,995,995,MIPS,3.885836004390807e-06
996,996,996,MIPS (w/ SLOPE),2.189137302655769e-06
997,997,997,Learned MIPS OneHot,9.95021573725822e-07
998,998,998,Learned MIPS FineTune,1.3609928392191994e-06
999,999,999,Learned MIPS Combined,1.1485664782562932e-06
1000,1000,1000,IPS,1.5238293213960604e-05
1001,1001,1001,DR,1.9119869697654155e-05
1002,1002,1002,DM,7.201633137119682e-05
1003,1003,1003,SNIPS,1.465583435084928e-05
1004,1004,1004,SwitchDR,1.7763765011473453e-05
1005,1005,1005,MIPS,5.9560568398586105e-06
1006,1006,1006,MIPS (w/ SLOPE),4.493655741044172e-06
1007,1007,1007,Learned MIPS OneHot,4.687205999578364e-06
1008,1008,1008,Learned MIPS FineTune,3.934675654282277e-06
1009,1009,1009,Learned MIPS Combined,4.964857131401179e-06
1010,1010,1010,IPS,2.861423782174761e-06
1011,1011,1011,DR,1.5592336231153794e-06
1012,1012,1012,DM,0.0001429167096188
1013,1013,1013,SNIPS,8.367140138141707e-06
1014,1014,1014,SwitchDR,3.922348320786414e-06
1015,1015,1015,MIPS,5.070960704495476e-07
1016,1016,1016,MIPS (w/ SLOPE),4.237772835570836e-06
1017,1017,1017,Learned MIPS OneHot,5.8270284189972185e-06
1018,1018,1018,Learned MIPS FineTune,4.809922948305672e-06
1019,1019,1019,Learned MIPS Combined,5.451633420055591e-06
1020,1020,1020,IPS,2.242615029526705e-05
1021,1021,1021,DR,5.5183690031962176e-05
1022,1022,1022,DM,0.0001831578461715
1023,1023,1023,SNIPS,2.234043302796702e-05
1024,1024,1024,SwitchDR,4.515950748299487e-05
1025,1025,1025,MIPS,1.669621348921504e-05
1026,1026,1026,MIPS (w/ SLOPE),1.0260866469126354e-05
1027,1027,1027,Learned MIPS OneHot,9.203835543459469e-06
1028,1028,1028,Learned MIPS FineTune,9.495051901473634e-06
1029,1029,1029,Learned MIPS Combined,8.820108292784325e-06
1030,1030,1030,IPS,2.453444433807028e-05
1031,1031,1031,DR,1.5091559505993058e-05
1032,1032,1032,DM,3.300743869865672e-06
1033,1033,1033,SNIPS,2.453444433807028e-05
1034,1034,1034,SwitchDR,2.680935617984168e-06
1035,1035,1035,MIPS,2.453444433807028e-05
1036,1036,1036,MIPS (w/ SLOPE),2.453444433807028e-05
1037,1037,1037,Learned MIPS OneHot,2.453444433807028e-05
1038,1038,1038,Learned MIPS FineTune,2.453444433807028e-05
1039,1039,1039,Learned MIPS Combined,2.453444433807028e-05
1040,1040,1040,IPS,2.398281906529004e-05
1041,1041,1041,DR,4.267843616926165e-05
1042,1042,1042,DM,1.061183918958794e-06
1043,1043,1043,SNIPS,2.396181039085421e-05
1044,1044,1044,SwitchDR,2.1994277516636783e-05
1045,1045,1045,MIPS,8.758538370590626e-06
1046,1046,1046,MIPS (w/ SLOPE),1.5661671137970137e-05
1047,1047,1047,Learned MIPS OneHot,1.5942530282789614e-05
1048,1048,1048,Learned MIPS FineTune,1.4328318781365362e-05
1049,1049,1049,Learned MIPS Combined,1.5718634785311342e-05
1050,1050,1050,IPS,1.2871057803272102e-05
1051,1051,1051,DR,0.0002689108847142
1052,1052,1052,DM,0.0001676894571899
1053,1053,1053,SNIPS,1.2626810004639684e-05
1054,1054,1054,SwitchDR,0.0002689108847142
1055,1055,1055,MIPS,4.276750952848484e-06
1056,1056,1056,MIPS (w/ SLOPE),6.527180739976172e-07
1057,1057,1057,Learned MIPS OneHot,1.1240629818469966e-06
1058,1058,1058,Learned MIPS FineTune,4.207323452031536e-07
1059,1059,1059,Learned MIPS Combined,9.043320929474396e-07
1060,1060,1060,IPS,1.7435849567464638e-05
1061,1061,1061,DR,8.352008255681187e-06
1062,1062,1062,DM,0.0006830666335905
1063,1063,1063,SNIPS,1.728516079890129e-05
1064,1064,1064,SwitchDR,1.068857872585506e-05
1065,1065,1065,MIPS,9.585817469055217e-06
1066,1066,1066,MIPS (w/ SLOPE),6.212335505790983e-06
1067,1067,1067,Learned MIPS OneHot,4.144560005391511e-06
1068,1068,1068,Learned MIPS FineTune,3.889285945138909e-06
1069,1069,1069,Learned MIPS Combined,4.31780094789085e-06
1070,1070,1070,IPS,3.7157406458578e-06
1071,1071,1071,DR,0.0001530419638264
1072,1072,1072,DM,0.0015611818381434
1073,1073,1073,SNIPS,3.562764923342415e-06
1074,1074,1074,SwitchDR,2.099075678250015e-05
1075,1075,1075,MIPS,1.2147848061774777e-06
1076,1076,1076,MIPS (w/ SLOPE),4.133570123390691e-06
1077,1077,1077,Learned MIPS OneHot,9.376915591768916e-07
1078,1078,1078,Learned MIPS FineTune,1.260920174926587e-06
1079,1079,1079,Learned MIPS Combined,9.606835848670383e-07
1080,1080,1080,IPS,2.077559782444972e-05
1081,1081,1081,DR,1.6891971824713898e-05
1082,1082,1082,DM,9.742236464236985e-08
1083,1083,1083,SNIPS,2.081511358447905e-05
1084,1084,1084,SwitchDR,9.448162281329954e-06
1085,1085,1085,MIPS,1.9490395777105792e-05
1086,1086,1086,MIPS (w/ SLOPE),1.5689474888574877e-05
1087,1087,1087,Learned MIPS OneHot,1.5598835856614963e-05
1088,1088,1088,Learned MIPS FineTune,1.590854536302175e-05
1089,1089,1089,Learned MIPS Combined,1.5671578581566988e-05
1090,1090,1090,IPS,2.453444433807028e-05
1091,1091,1091,DR,1.1355284752371138e-05
1092,1092,1092,DM,1.207426420098993e-05
1093,1093,1093,SNIPS,2.453444433807028e-05
1094,1094,1094,SwitchDR,4.728190773898141e-06
1095,1095,1095,MIPS,2.453444433807028e-05
1096,1096,1096,MIPS (w/ SLOPE),2.453444433807028e-05
1097,1097,1097,Learned MIPS OneHot,2.453444433807028e-05
1098,1098,1098,Learned MIPS FineTune,2.453444433807028e-05
1099,1099,1099,Learned MIPS Combined,2.453444433807028e-05
1100,1100,1100,IPS,5.5640584462656575e-06
1101,1101,1101,DR,4.650043976079118e-06
1102,1102,1102,DM,8.735431138909573e-05
1103,1103,1103,SNIPS,5.533533299948348e-06
1104,1104,1104,SwitchDR,8.608387068576144e-08
1105,1105,1105,MIPS,7.812342071698366e-06
1106,1106,1106,MIPS (w/ SLOPE),1.0138654199024009e-05
